image_name,fold
ISIC_5264153,2
ISIC_5264236,2
ISIC_5264761,3
ISIC_5264912,1
ISIC_5265488,4
ISIC_5265873,1
ISIC_5266650,1
ISIC_5266696,3
ISIC_5266752,1
ISIC_5266861,3
ISIC_5267132,3
ISIC_5267208,0
ISIC_5267251,0
ISIC_5267666,4
ISIC_5268041,3
ISIC_5268507,0
ISIC_5268669,4
ISIC_5269341,4
ISIC_5269776,0
ISIC_5269901,0
ISIC_5271116,4
ISIC_5271392,4
ISIC_5271496,1
ISIC_5271811,4
ISIC_5272009,1
ISIC_5272223,0
ISIC_5272345,2
ISIC_5272602,2
ISIC_5272654,3
ISIC_5272766,3
ISIC_5272837,0
ISIC_5272953,4
ISIC_5273029,4
ISIC_5273043,1
ISIC_5273268,2
ISIC_5273359,2
ISIC_5274880,0
ISIC_5274992,0
ISIC_5275138,0
ISIC_5275267,0
ISIC_5276435,2
ISIC_5278307,1
ISIC_5278649,4
ISIC_5278844,4
ISIC_5280019,3
ISIC_5280199,4
ISIC_5280331,4
ISIC_5280356,1
ISIC_5280906,0
ISIC_5281405,4
ISIC_5281485,2
ISIC_5281514,3
ISIC_5281576,1
ISIC_5281630,0
ISIC_5281762,4
ISIC_5281908,2
ISIC_5282642,3
ISIC_5282854,2
ISIC_5282898,3
ISIC_5283061,3
ISIC_5283150,4
ISIC_5283214,3
ISIC_5283412,0
ISIC_5283467,1
ISIC_5283980,0
ISIC_5284141,4
ISIC_5284504,4
ISIC_5284718,4
ISIC_5284935,3
ISIC_5286021,2
ISIC_5286203,0
ISIC_5286483,0
ISIC_5287679,4
ISIC_5287748,1
ISIC_5288404,0
ISIC_5288559,1
ISIC_5289026,4
ISIC_5289147,2
ISIC_5289572,1
ISIC_5289599,1
ISIC_5289926,3
ISIC_5290109,4
ISIC_5290521,0
ISIC_5290569,0
ISIC_5291129,2
ISIC_5291255,2
ISIC_5292859,4
ISIC_5292936,1
ISIC_5293407,0
ISIC_5293624,1
ISIC_5294396,2
ISIC_5294540,1
ISIC_5294689,1
ISIC_5295497,1
ISIC_5296443,3
ISIC_5296786,4
ISIC_5297101,1
ISIC_5297103,1
ISIC_5297111,1
ISIC_5297202,2
ISIC_5297660,4
ISIC_5298216,1
ISIC_5298608,4
ISIC_5299304,4
ISIC_5299464,2
ISIC_5299786,4
ISIC_5299821,1
ISIC_5300278,0
ISIC_5300453,0
ISIC_5300455,1
ISIC_5300774,4
ISIC_5300964,0
ISIC_5301131,4
ISIC_5301811,3
ISIC_5301938,2
ISIC_5301962,4
ISIC_5301965,2
ISIC_5302073,3
ISIC_5302229,1
ISIC_5302286,3
ISIC_5302483,3
ISIC_5302506,0
ISIC_5303069,2
ISIC_5303641,4
ISIC_5303717,3
ISIC_5303829,2
ISIC_5304633,0
ISIC_5305288,1
ISIC_5305757,4
ISIC_5305786,3
ISIC_5305787,3
ISIC_5306427,3
ISIC_5306841,2
ISIC_5306859,1
ISIC_5307070,0
ISIC_5307086,3
ISIC_5307210,1
ISIC_5307523,2
ISIC_5307900,4
ISIC_5308066,3
ISIC_5308859,0
ISIC_5309101,3
ISIC_5309300,4
ISIC_5309561,2
ISIC_5309572,2
ISIC_5309726,2
ISIC_5309814,3
ISIC_5309993,4
ISIC_5310011,4
ISIC_5310294,3
ISIC_5310630,2
ISIC_5310880,3
ISIC_5311458,1
ISIC_5311666,3
ISIC_5311982,0
ISIC_5312003,2
ISIC_5312584,1
ISIC_5312691,4
ISIC_5312710,4
ISIC_5312834,0
ISIC_5312909,1
ISIC_5313087,1
ISIC_5313563,3
ISIC_5313574,2
ISIC_5313579,4
ISIC_5314191,3
ISIC_5314534,3
ISIC_5314606,4
ISIC_5314855,1
ISIC_5315062,2
ISIC_5315125,0
ISIC_5315181,2
ISIC_5315486,3
ISIC_5315726,3
ISIC_5316258,4
ISIC_5316803,3
ISIC_5317325,1
ISIC_5317348,0
ISIC_5317565,0
ISIC_5317971,3
ISIC_5318217,3
ISIC_5318506,0
ISIC_5318595,4
ISIC_5318659,1
ISIC_5319167,1
ISIC_5319885,0
ISIC_5320143,3
ISIC_5320483,2
ISIC_5320523,3
ISIC_5320770,4
ISIC_5320879,1
ISIC_5320886,4
ISIC_5321109,0
ISIC_5321144,1
ISIC_5321219,4
ISIC_5321221,4
ISIC_5321539,1
ISIC_5321580,1
ISIC_5321852,4
ISIC_5322011,2
ISIC_5322071,4
ISIC_5322232,0
ISIC_5323125,1
ISIC_5323653,4
ISIC_5323725,1
ISIC_5323944,0
ISIC_5324178,3
ISIC_5324428,1
ISIC_5324623,4
ISIC_5324726,4
ISIC_5324760,2
ISIC_5324987,0
ISIC_5325281,1
ISIC_5325356,0
ISIC_5325805,4
ISIC_5325810,4
ISIC_5326225,2
ISIC_5326654,1
ISIC_5327000,2
ISIC_5327023,2
ISIC_5327271,3
ISIC_5327658,2
ISIC_5327976,0
ISIC_5329118,4
ISIC_5329156,4
ISIC_5329772,0
ISIC_5329981,0
ISIC_5330325,0
ISIC_5331089,1
ISIC_5331102,0
ISIC_5331204,0
ISIC_5331210,3
ISIC_5331424,1
ISIC_5332107,4
ISIC_5332306,0
ISIC_5332605,4
ISIC_5332814,4
ISIC_5333058,1
ISIC_5333238,0
ISIC_5333356,4
ISIC_5333549,4
ISIC_5334995,2
ISIC_5335049,2
ISIC_5335139,2
ISIC_5335353,0
ISIC_5336007,3
ISIC_5336289,4
ISIC_5336451,3
ISIC_5336548,0
ISIC_5337442,3
ISIC_5337614,4
ISIC_5337622,3
ISIC_5337720,0
ISIC_5338268,2
ISIC_5338510,4
ISIC_5338721,1
ISIC_5339620,1
ISIC_5340000,4
ISIC_5340117,0
ISIC_5340305,1
ISIC_5340455,0
ISIC_5340815,0
ISIC_5340965,3
ISIC_5341021,4
ISIC_5341212,2
ISIC_5341267,1
ISIC_5341606,3
ISIC_5342103,2
ISIC_5342109,0
ISIC_5342664,4
ISIC_5342681,2
ISIC_5343231,3
ISIC_5343424,0
ISIC_5344819,4
ISIC_5345112,3
ISIC_5345560,0
ISIC_5346135,4
ISIC_5346504,2
ISIC_5346591,0
ISIC_5346659,2
ISIC_5346936,0
ISIC_5347727,0
ISIC_5347806,2
ISIC_5347966,1
ISIC_5348582,3
ISIC_5348663,0
ISIC_5348855,3
ISIC_5349205,1
ISIC_5349456,2
ISIC_5349612,2
ISIC_5349762,4
ISIC_5350076,0
ISIC_5350198,2
ISIC_5350269,3
ISIC_5350864,0
ISIC_5351167,1
ISIC_5351400,0
ISIC_5351443,4
ISIC_5351964,3
ISIC_5352251,3
ISIC_5352684,2
ISIC_5353201,3
ISIC_5353241,3
ISIC_5353454,2
ISIC_5353986,0
ISIC_5354202,0
ISIC_5354607,1
ISIC_5354761,2
ISIC_5354827,2
ISIC_5355196,1
ISIC_5355302,2
ISIC_5356775,3
ISIC_5357067,4
ISIC_5357160,1
ISIC_5357288,4
ISIC_5357350,2
ISIC_5357406,0
ISIC_5357781,3
ISIC_5357900,4
ISIC_5357975,3
ISIC_5358174,4
ISIC_5358234,1
ISIC_5358421,2
ISIC_5358477,1
ISIC_5358548,3
ISIC_5358662,4
ISIC_5359062,3
ISIC_5359123,3
ISIC_5359127,1
ISIC_5359212,3
ISIC_5359253,3
ISIC_5359353,1
ISIC_5359416,0
ISIC_5359621,0
ISIC_5360115,1
ISIC_5360253,3
ISIC_5360456,3
ISIC_5360623,3
ISIC_5360921,1
ISIC_5361285,0
ISIC_5361343,2
ISIC_5361404,1
ISIC_5361506,1
ISIC_5361778,1
ISIC_5361965,2
ISIC_5362038,4
ISIC_5362188,1
ISIC_5362590,4
ISIC_5362760,0
ISIC_5362869,3
ISIC_5362925,0
ISIC_5363229,4
ISIC_5363585,1
ISIC_5363849,1
ISIC_5364122,4
ISIC_5364330,2
ISIC_5364841,0
ISIC_5365015,4
ISIC_5365145,0
ISIC_5365232,3
ISIC_5365537,1
ISIC_5365617,2
ISIC_5365919,4
ISIC_5366458,4
ISIC_5366635,2
ISIC_5366657,3
ISIC_5367149,0
ISIC_5367277,0
ISIC_5367506,2
ISIC_5368272,4
ISIC_5368613,4
ISIC_5368668,3
ISIC_5368880,3
ISIC_5369000,0
ISIC_5369680,1
ISIC_5370367,0
ISIC_5370599,0
ISIC_5370803,2
ISIC_5372701,3
ISIC_5372911,4
ISIC_5373091,2
ISIC_5373239,3
ISIC_5373353,0
ISIC_5373844,0
ISIC_5374076,4
ISIC_5376036,1
ISIC_5376141,1
ISIC_5377148,1
ISIC_5377237,2
ISIC_5377693,4
ISIC_5377819,2
ISIC_5377943,0
ISIC_5377977,1
ISIC_5378152,1
ISIC_5378363,0
ISIC_5378379,1
ISIC_5379122,2
ISIC_5379272,4
ISIC_5379786,4
ISIC_5380145,2
ISIC_5380326,3
ISIC_5380827,2
ISIC_5380914,0
ISIC_5381033,3
ISIC_5381502,2
ISIC_5381545,1
ISIC_5381712,0
ISIC_5382189,0
ISIC_5382385,3
ISIC_5382691,2
ISIC_5383064,1
ISIC_5383252,0
ISIC_5383356,2
ISIC_5383549,2
ISIC_5383791,2
ISIC_5384059,3
ISIC_5384663,1
ISIC_5385299,2
ISIC_5385528,4
ISIC_5386105,2
ISIC_5386244,3
ISIC_5386694,1
ISIC_5386739,2
ISIC_5387201,0
ISIC_5387348,0
ISIC_5387815,2
ISIC_5387829,4
ISIC_5388184,2
ISIC_5388245,3
ISIC_5388485,0
ISIC_5388493,4
ISIC_5388851,2
ISIC_5388893,0
ISIC_5389366,2
ISIC_5389415,4
ISIC_5389652,1
ISIC_5389831,4
ISIC_5390261,1
ISIC_5390565,1
ISIC_5390932,1
ISIC_5391190,0
ISIC_5391415,4
ISIC_5391758,3
ISIC_5392118,4
ISIC_5392465,4
ISIC_5392958,2
ISIC_5392994,3
ISIC_5393011,4
ISIC_5393017,3
ISIC_5393065,4
ISIC_5393132,2
ISIC_5393367,2
ISIC_5393557,4
ISIC_5393611,1
ISIC_5393919,3
ISIC_5395011,3
ISIC_5395341,0
ISIC_5395344,2
ISIC_5395714,4
ISIC_5396264,4
ISIC_5396321,2
ISIC_5396394,1
ISIC_5396459,0
ISIC_5397058,2
ISIC_5397163,3
ISIC_5397395,0
ISIC_5397483,3
ISIC_5397779,1
ISIC_5397818,1
ISIC_5398613,4
ISIC_5399014,4
ISIC_5399150,1
ISIC_5399478,4
ISIC_5399828,1
ISIC_5399860,0
ISIC_5399929,4
ISIC_5400113,4
ISIC_5400316,2
ISIC_5400342,3
ISIC_5400609,2
ISIC_5400837,1
ISIC_5400911,3
ISIC_5401671,2
ISIC_5401740,2
ISIC_5402119,1
ISIC_5402327,1
ISIC_5402678,1
ISIC_5402787,1
ISIC_5403296,2
ISIC_5404729,1
ISIC_5404908,1
ISIC_5405456,1
ISIC_5405889,3
ISIC_5405896,1
ISIC_5406576,3
ISIC_5406633,1
ISIC_5406677,0
ISIC_5406752,4
ISIC_5407063,3
ISIC_5407167,4
ISIC_5407191,4
ISIC_5407240,3
ISIC_5407343,4
ISIC_5407436,2
ISIC_5407528,4
ISIC_5407653,2
ISIC_5407936,2
ISIC_5408353,4
ISIC_5408436,0
ISIC_5408489,2
ISIC_5408756,2
ISIC_5408967,1
ISIC_5409064,0
ISIC_5409137,0
ISIC_5409681,2
ISIC_5409716,2
ISIC_5409790,3
ISIC_5409858,2
ISIC_5409902,0
ISIC_5409956,2
ISIC_5409993,0
ISIC_5410088,2
ISIC_5410400,3
ISIC_5410451,0
ISIC_5410481,1
ISIC_5410512,1
ISIC_5411565,2
ISIC_5412095,3
ISIC_5413136,1
ISIC_5413630,3
ISIC_5413674,4
ISIC_5413771,0
ISIC_5413788,4
ISIC_5414133,3
ISIC_5414609,1
ISIC_5414643,1
ISIC_5414884,0
ISIC_5415213,4
ISIC_5415761,4
ISIC_5415781,3
ISIC_5415950,0
ISIC_5415964,1
ISIC_5416004,1
ISIC_5416514,4
ISIC_5416567,1
ISIC_5416646,4
ISIC_5416978,4
ISIC_5417016,1
ISIC_5418216,0
ISIC_5418463,0
ISIC_5418563,1
ISIC_5418679,2
ISIC_5418684,4
ISIC_5418694,2
ISIC_5418861,2
ISIC_5419016,2
ISIC_5419062,2
ISIC_5419475,3
ISIC_5420613,2
ISIC_5420979,3
ISIC_5420987,3
ISIC_5422123,3
ISIC_5422432,2
ISIC_5422940,4
ISIC_5423041,0
ISIC_5423398,2
ISIC_5423896,2
ISIC_5424547,3
ISIC_5425366,3
ISIC_5425595,3
ISIC_5425691,2
ISIC_5425721,1
ISIC_5425741,1
ISIC_5426673,4
ISIC_5426854,3
ISIC_5427407,4
ISIC_5427659,2
ISIC_5428274,1
ISIC_5428651,4
ISIC_5428925,4
ISIC_5429020,2
ISIC_5429665,2
ISIC_5430554,1
ISIC_5431682,3
ISIC_5431995,3
ISIC_5432419,4
ISIC_5432603,2
ISIC_5432721,2
ISIC_5432777,0
ISIC_5433087,1
ISIC_5433553,3
ISIC_5433575,4
ISIC_5434055,3
ISIC_5434070,4
ISIC_5434229,3
ISIC_5434275,2
ISIC_5434350,2
ISIC_5434661,1
ISIC_5435067,3
ISIC_5435291,0
ISIC_5435642,4
ISIC_5435863,1
ISIC_5436811,1
ISIC_5436888,1
ISIC_5437356,4
ISIC_5437618,1
ISIC_5437710,0
ISIC_5437766,3
ISIC_5437785,0
ISIC_5438125,3
ISIC_5438156,2
ISIC_5438431,3
ISIC_5438458,3
ISIC_5439041,1
ISIC_5439597,4
ISIC_5440063,4
ISIC_5440296,0
ISIC_5440360,2
ISIC_5441132,0
ISIC_5441247,0
ISIC_5441597,4
ISIC_5441990,0
ISIC_5442001,0
ISIC_5442158,0
ISIC_5442452,3
ISIC_5442464,1
ISIC_5442578,2
ISIC_5442756,2
ISIC_5442834,2
ISIC_5442856,4
ISIC_5443036,2
ISIC_5443525,3
ISIC_5443689,1
ISIC_5443837,2
ISIC_5443845,2
ISIC_5444355,1
ISIC_5444991,1
ISIC_5445188,2
ISIC_5445212,4
ISIC_5446127,2
ISIC_5446200,2
ISIC_5446470,3
ISIC_5446515,4
ISIC_5446957,1
ISIC_5446987,4
ISIC_5447103,2
ISIC_5448850,4
ISIC_5449507,2
ISIC_5449597,1
ISIC_5449822,4
ISIC_5449908,2
ISIC_5450503,4
ISIC_5451336,1
ISIC_5451400,1
ISIC_5451433,0
ISIC_5452119,4
ISIC_5452648,3
ISIC_5453032,1
ISIC_5453231,2
ISIC_5454321,2
ISIC_5454766,1
ISIC_5454983,1
ISIC_5455157,2
ISIC_5455568,1
ISIC_5457229,1
ISIC_5457246,0
ISIC_5457442,1
ISIC_5457625,4
ISIC_5457705,4
ISIC_5457826,0
ISIC_5457889,0
ISIC_5457974,4
ISIC_5458166,0
ISIC_5458290,0
ISIC_5458886,4
ISIC_5458933,4
ISIC_5459056,4
ISIC_5459207,1
ISIC_5459256,3
ISIC_5459795,0
ISIC_5459997,0
ISIC_5460120,4
ISIC_5461609,4
ISIC_5462221,3
ISIC_5462334,3
ISIC_5463111,2
ISIC_5463880,1
ISIC_5464050,1
ISIC_5464206,3
ISIC_5464509,1
ISIC_5464614,1
ISIC_5464900,3
ISIC_5464911,4
ISIC_5464942,3
ISIC_5465521,2
ISIC_5465724,0
ISIC_5467082,0
ISIC_5467356,2
ISIC_5467675,0
ISIC_5467728,1
ISIC_5468164,0
ISIC_5468245,3
ISIC_5468824,0
ISIC_5468989,3
ISIC_5469302,3
ISIC_5469457,4
ISIC_5469914,0
ISIC_5469999,1
ISIC_5470000,1
ISIC_5470097,4
ISIC_5470300,2
ISIC_5470394,2
ISIC_5470594,1
ISIC_5471749,0
ISIC_5471848,3
ISIC_5471948,2
ISIC_5472470,0
ISIC_5472629,0
ISIC_5473648,4
ISIC_5473807,3
ISIC_5474398,4
ISIC_5474663,2
ISIC_5474797,2
ISIC_5474923,0
ISIC_5475423,3
ISIC_5475765,3
ISIC_5476174,4
ISIC_5476277,3
ISIC_5476463,0
ISIC_5476770,4
ISIC_5476775,2
ISIC_5477617,2
ISIC_5477838,4
ISIC_5477879,1
ISIC_5478234,3
ISIC_5478846,4
ISIC_5479094,4
ISIC_5479774,3
ISIC_5481211,1
ISIC_5481242,0
ISIC_5481673,2
ISIC_5481688,2
ISIC_5482426,0
ISIC_5482440,3
ISIC_5482648,3
ISIC_5482759,3
ISIC_5482805,3
ISIC_5482819,2
ISIC_5483119,0
ISIC_5483243,2
ISIC_5483267,2
ISIC_5483519,2
ISIC_5484046,3
ISIC_5484086,2
ISIC_5484259,1
ISIC_5484270,1
ISIC_5484426,1
ISIC_5484573,1
ISIC_5484776,4
ISIC_5484855,3
ISIC_5485142,4
ISIC_5485254,1
ISIC_5485279,0
ISIC_5485512,0
ISIC_5485524,4
ISIC_5485661,2
ISIC_5485674,3
ISIC_5486460,2
ISIC_5486725,4
ISIC_5487058,1
ISIC_5488046,4
ISIC_5488065,2
ISIC_5488188,1
ISIC_5488982,4
ISIC_5489207,0
ISIC_5489942,1
ISIC_5490004,4
ISIC_5490247,0
ISIC_5490251,4
ISIC_5490352,3
ISIC_5490673,3
ISIC_5491301,4
ISIC_5491407,4
ISIC_5491443,3
ISIC_5491641,3
ISIC_5491747,4
ISIC_5491867,1
ISIC_5491983,0
ISIC_5492174,2
ISIC_5492318,3
ISIC_5492526,2
ISIC_5492778,1
ISIC_5493359,4
ISIC_5494411,1
ISIC_5494642,4
ISIC_5495397,4
ISIC_5495413,4
ISIC_5495452,3
ISIC_5495649,1
ISIC_5496214,0
ISIC_5496602,4
ISIC_5496810,2
ISIC_5497210,4
ISIC_5497432,2
ISIC_5497457,3
ISIC_5497526,2
ISIC_5497851,3
ISIC_5498059,0
ISIC_5498202,4
ISIC_5498651,1
ISIC_5499139,3
ISIC_5499474,0
ISIC_5499492,4
ISIC_5499820,3
ISIC_5500067,3
ISIC_5500256,0
ISIC_5501183,0
ISIC_5501375,0
ISIC_5501596,1
ISIC_5501609,3
ISIC_5501795,4
ISIC_5502229,1
ISIC_5502342,2
ISIC_5502702,1
ISIC_5503347,4
ISIC_5503386,0
ISIC_5503634,2
ISIC_5503918,0
ISIC_5504286,4
ISIC_5504322,2
ISIC_5504525,3
ISIC_5504560,0
ISIC_5504835,0
ISIC_5505407,2
ISIC_5505507,0
ISIC_5505564,2
ISIC_5506059,2
ISIC_5506099,3
ISIC_5506360,0
ISIC_5507066,2
ISIC_5508076,3
ISIC_5508228,2
ISIC_5508542,2
ISIC_5508662,3
ISIC_5508953,1
ISIC_5509212,2
ISIC_5509459,0
ISIC_5509464,3
ISIC_5509691,2
ISIC_5509946,1
ISIC_5510604,1
ISIC_5511088,4
ISIC_5511383,0
ISIC_5512926,0
ISIC_5513021,4
ISIC_5513509,0
ISIC_5514109,1
ISIC_5514594,0
ISIC_5514753,1
ISIC_5514893,3
ISIC_5515493,3
ISIC_5515734,1
ISIC_5515986,0
ISIC_5516082,2
ISIC_5516366,2
ISIC_5516462,0
ISIC_5516928,3
ISIC_5517010,2
ISIC_5517594,2
ISIC_5517712,0
ISIC_5517989,3
ISIC_5518025,3
ISIC_5518236,0
ISIC_5518557,0
ISIC_5518595,3
ISIC_5518805,4
ISIC_5518934,2
ISIC_5519289,3
ISIC_5519357,3
ISIC_5519378,0
ISIC_5520533,4
ISIC_5520553,2
ISIC_5521289,2
ISIC_5521687,2
ISIC_5521873,2
ISIC_5521974,3
ISIC_5522330,0
ISIC_5523196,3
ISIC_5523221,3
ISIC_5523637,1
ISIC_5524048,4
ISIC_5524400,3
ISIC_5524402,2
ISIC_5524682,0
ISIC_5524986,4
ISIC_5525765,1
ISIC_5525877,3
ISIC_5525952,3
ISIC_5526088,0
ISIC_5526118,1
ISIC_5526279,0
ISIC_5526369,3
ISIC_5526478,1
ISIC_5526503,4
ISIC_5526879,3
ISIC_5527224,0
ISIC_5527447,4
ISIC_5527572,4
ISIC_5528563,3
ISIC_5528990,2
ISIC_5529201,1
ISIC_5529924,2
ISIC_5530131,3
ISIC_5530598,3
ISIC_5530685,4
ISIC_5530702,0
ISIC_5531796,4
ISIC_5531886,1
ISIC_5531935,1
ISIC_5532680,0
ISIC_5532861,3
ISIC_5533992,3
ISIC_5533997,2
ISIC_5534167,0
ISIC_5534666,2
ISIC_5534921,4
ISIC_5535143,0
ISIC_5535938,4
ISIC_5536429,3
ISIC_5536480,4
ISIC_5536600,3
ISIC_5536616,0
ISIC_5536710,0
ISIC_5537771,3
ISIC_5537876,2
ISIC_5537985,3
ISIC_5538169,0
ISIC_5538346,0
ISIC_5538778,4
ISIC_5539001,4
ISIC_5539025,4
ISIC_5539077,0
ISIC_5539180,1
ISIC_5539701,2
ISIC_5540003,2
ISIC_5540047,0
ISIC_5540401,2
ISIC_5540619,4
ISIC_5540631,4
ISIC_5540840,3
ISIC_5540913,0
ISIC_5541028,3
ISIC_5541223,1
ISIC_5541240,4
ISIC_5541288,0
ISIC_5541513,0
ISIC_5541912,4
ISIC_5541999,4
ISIC_5542716,1
ISIC_5543178,4
ISIC_5544367,2
ISIC_5544782,4
ISIC_5544791,0
ISIC_5544829,3
ISIC_5544848,4
ISIC_5545410,4
ISIC_5545874,0
ISIC_5546181,4
ISIC_5546488,3
ISIC_5546806,3
ISIC_5547116,3
ISIC_5547218,4
ISIC_5547318,3
ISIC_5547677,2
ISIC_5548608,2
ISIC_5548717,2
ISIC_5548914,2
ISIC_5549273,1
ISIC_5549565,1
ISIC_5549618,0
ISIC_5549712,4
ISIC_5549768,2
ISIC_5549970,3
ISIC_5550263,3
ISIC_5550714,0
ISIC_5551378,1
ISIC_5551736,3
ISIC_5551801,3
ISIC_5552041,2
ISIC_5552066,2
ISIC_5552335,3
ISIC_5552381,4
ISIC_5552385,2
ISIC_5552652,1
ISIC_5552664,3
ISIC_5552666,0
ISIC_5553007,0
ISIC_5553495,0
ISIC_5553722,1
ISIC_5553865,1
ISIC_5554069,4
ISIC_5555096,0
ISIC_5555140,1
ISIC_5555505,2
ISIC_5555694,1
ISIC_5555700,2
ISIC_5555811,2
ISIC_5556297,3
ISIC_5556302,1
ISIC_5556401,3
ISIC_5556498,4
ISIC_5557018,0
ISIC_5557021,2
ISIC_5557025,4
ISIC_5557548,3
ISIC_5557588,4
ISIC_5557685,4
ISIC_5557777,0
ISIC_5557806,2
ISIC_5558141,0
ISIC_5558657,0
ISIC_5558729,3
ISIC_5558942,3
ISIC_5559165,2
ISIC_5559188,4
ISIC_5559730,0
ISIC_5559905,1
ISIC_5560538,2
ISIC_5560944,3
ISIC_5561003,0
ISIC_5561397,2
ISIC_5561459,0
ISIC_5561898,2
ISIC_5561988,0
ISIC_5562344,3
ISIC_5562603,4
ISIC_5562644,1
ISIC_5563008,0
ISIC_5563553,1
ISIC_5563577,2
ISIC_5563693,2
ISIC_5563844,1
ISIC_5564029,2
ISIC_5564432,0
ISIC_5564472,2
ISIC_5564757,4
ISIC_5565053,3
ISIC_5565279,4
ISIC_5565332,2
ISIC_5565349,3
ISIC_5565517,0
ISIC_5565696,0
ISIC_5566237,3
ISIC_5566396,1
ISIC_5566630,4
ISIC_5566810,2
ISIC_5566928,1
ISIC_5567545,1
ISIC_5567663,3
ISIC_5568346,0
ISIC_5568525,3
ISIC_5568834,3
ISIC_5569091,3
ISIC_5569205,0
ISIC_5569222,1
ISIC_5569497,4
ISIC_5569568,3
ISIC_5569766,3
ISIC_5569936,4
ISIC_5570322,3
ISIC_5570430,3
ISIC_5570877,0
ISIC_5571436,4
ISIC_5572404,0
ISIC_5573340,0
ISIC_5573395,2
ISIC_5573566,0
ISIC_5573611,4
ISIC_5573679,1
ISIC_5573695,3
ISIC_5573733,0
ISIC_5573924,1
ISIC_5574911,4
ISIC_5574940,3
ISIC_5575021,3
ISIC_5575449,2
ISIC_5576241,3
ISIC_5576250,4
ISIC_5576301,1
ISIC_5576354,1
ISIC_5576501,0
ISIC_5576986,1
ISIC_5577356,2
ISIC_5578239,1
ISIC_5578611,2
ISIC_5578644,2
ISIC_5578739,0
ISIC_5579667,4
ISIC_5579876,1
ISIC_5580000,4
ISIC_5580631,4
ISIC_5580730,4
ISIC_5581297,4
ISIC_5581931,2
ISIC_5581936,1
ISIC_5582591,3
ISIC_5582679,3
ISIC_5582722,3
ISIC_5582819,3
ISIC_5582962,0
ISIC_5583016,2
ISIC_5583139,0
ISIC_5583159,1
ISIC_5583917,3
ISIC_5584181,0
ISIC_5584185,4
ISIC_5584377,4
ISIC_5584734,2
ISIC_5584859,2
ISIC_5585279,1
ISIC_5585575,2
ISIC_5585802,0
ISIC_5586153,2
ISIC_5586765,2
ISIC_5586799,2
ISIC_5587216,1
ISIC_5587237,1
ISIC_5587291,2
ISIC_5587678,1
ISIC_5588302,2
ISIC_5588509,3
ISIC_5588738,2
ISIC_5588819,4
ISIC_5588935,4
ISIC_5588968,3
ISIC_5589163,2
ISIC_5589185,1
ISIC_5589201,3
ISIC_5589724,2
ISIC_5589782,4
ISIC_5590172,0
ISIC_5591038,3
ISIC_5591515,1
ISIC_5591622,1
ISIC_5592192,0
ISIC_5592257,1
ISIC_5592561,1
ISIC_5592633,1
ISIC_5592669,2
ISIC_5592799,2
ISIC_5592951,2
ISIC_5592956,3
ISIC_5593286,0
ISIC_5593556,2
ISIC_5594342,2
ISIC_5594546,1
ISIC_5594879,0
ISIC_5595054,3
ISIC_5595160,0
ISIC_5596405,4
ISIC_5597282,4
ISIC_5597530,4
ISIC_5597726,0
ISIC_5598741,4
ISIC_5598766,2
ISIC_5598875,1
ISIC_5599120,0
ISIC_5599298,2
ISIC_5599801,1
ISIC_5599941,2
ISIC_5600105,2
ISIC_5600160,1
ISIC_5600337,2
ISIC_5600499,4
ISIC_5600776,2
ISIC_5601024,1
ISIC_5601256,0
ISIC_5601317,1
ISIC_5601326,0
ISIC_5602053,1
ISIC_5602528,3
ISIC_5602724,3
ISIC_5602826,1
ISIC_5602924,0
ISIC_5603218,3
ISIC_5603773,1
ISIC_5604025,3
ISIC_5604110,1
ISIC_5604397,1
ISIC_5604512,3
ISIC_5605246,1
ISIC_5605312,1
ISIC_5605916,0
ISIC_5606099,3
ISIC_5606155,2
ISIC_5606360,1
ISIC_5606693,1
ISIC_5606896,4
ISIC_5606906,4
ISIC_5607111,0
ISIC_5607148,3
ISIC_5607452,1
ISIC_5607667,1
ISIC_5607702,2
ISIC_5608082,1
ISIC_5608740,2
ISIC_5608998,1
ISIC_5609541,4
ISIC_5609717,0
ISIC_5609848,2
ISIC_5609883,4
ISIC_5610153,4
ISIC_5610178,1
ISIC_5610222,4
ISIC_5610422,2
ISIC_5611010,1
ISIC_5611035,2
ISIC_5611049,3
ISIC_5611104,2
ISIC_5611426,4
ISIC_5611515,2
ISIC_5611529,4
ISIC_5612314,2
ISIC_5612452,1
ISIC_5612713,1
ISIC_5612942,2
ISIC_5613057,0
ISIC_5613199,0
ISIC_5613297,2
ISIC_5613605,3
ISIC_5614085,0
ISIC_5614300,1
ISIC_5614446,3
ISIC_5614711,2
ISIC_5615050,3
ISIC_5615250,2
ISIC_5615347,1
ISIC_5615520,2
ISIC_5615676,0
ISIC_5615694,4
ISIC_5616624,2
ISIC_5616806,1
ISIC_5616902,1
ISIC_5617191,2
ISIC_5617330,1
ISIC_5617339,4
ISIC_5617604,0
ISIC_5617771,0
ISIC_5617952,3
ISIC_5618035,2
ISIC_5618055,2
ISIC_5618128,0
ISIC_5618133,2
ISIC_5618239,2
ISIC_5618431,1
ISIC_5619062,2
ISIC_5619286,2
ISIC_5619654,0
ISIC_5619661,0
ISIC_5619750,1
ISIC_5620257,0
ISIC_5620295,0
ISIC_5620304,4
ISIC_5620480,2
ISIC_5620520,1
ISIC_5620846,4
ISIC_5621260,1
ISIC_5621310,2
ISIC_5621546,1
ISIC_5622348,0
ISIC_5622532,1
ISIC_5622782,4
